rule_id,priority,mode,target_char,phrase,expected_reading,excluded_phrases,source,source_url,note,pdf_contains,evidence_level
V36-JU-LIUJU,205,exact,句,六句,ㄐㄩˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,語句量詞／句子義，對應字典ㄐㄩˋ義群「三句話、句子」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-BA-TONGBA,215,exact,吧,痛吧,˙ㄅㄚ,,一字多音-字典檔_marked.xlsx,,句末語氣助詞，字典輕聲組直接列「給我吧、算了吧」。；完整詞語／語法功能直接對應字典讀音群，不使用 PDF 實際注音。,,dictionary_exact_context
V36-NE-XINGNE,210,exact,呢,性呢,˙ㄋㄜ,,一字多音-字典檔_marked.xlsx,,句末語氣助詞，字典輕聲組直接列「他正忙著呢、怎麼辦呢」。；完整詞語／語法功能直接對應字典讀音群，不使用 PDF 實際注音。,,dictionary_exact_context
V36-WA-WA,205,exact,哇,哇,ㄨㄚ,,一字多音-字典檔_marked.xlsx,,獨立感嘆「哇！」屬實詞感嘆讀音；字典另將「好哇」列助詞輕聲。；完整詞語／語法功能直接對應字典讀音群，不使用 PDF 實際注音。,,dictionary_exact_context
V36-LA-CHILA,210,exact,啦,吃啦,˙ㄌㄚ,,一字多音-字典檔_marked.xlsx,,句末語氣助詞，字典輕聲組直接列「他來啦、好啦」。；完整詞語／語法功能直接對應字典讀音群，不使用 PDF 實際注音。,,dictionary_exact_context
V36-HAO-GENGHAODE,200,exact,好,更好的,ㄏㄠˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,形容詞「好」義，對應字典ㄏㄠˇ義群「好看、好人好事」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-DE-GENGHAODE,210,exact,的,更好的,˙ㄉㄜ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,結構助詞「的」，對應字典輕聲組「美麗的、我的」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-DE-JIANKANGDE,210,exact,的,健康的,˙ㄉㄜ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,結構助詞「的」，對應字典輕聲組。；未使用 PDF 實際注音反推。,,derived_lexical
V36-CHA-KAOCHA,200,exact,差,考這麼差,ㄔㄚ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,差勁／程度不佳義，對應字典ㄔㄚ義群「差勁」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-DI-DIYU,205,exact,抵,抵禦,ㄉㄧˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,抵抗、防禦義，對應字典ㄉㄧˇ義群「抵抗、抵住」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-HUANG-HUANGDONG,205,exact,晃,晃動,ㄏㄨㄤˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,搖晃／晃動義，對應字典ㄏㄨㄤˋ義群「晃蕩、搖晃」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-YOU-YOULI,190,exact,有,有禮,ㄧㄡˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,具有／存在義，對應字典ㄧㄡˇ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-CHAO-MUBIAO,190,exact,朝,朝目標,ㄔㄠˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,朝向／面向義，對應ㄔㄠˊ方向介詞用法。；未使用 PDF 實際注音反推。,,derived_lexical
V36-HENG-HENGXIANG,200,exact,橫,橫向,ㄏㄥˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,橫向／橫列方向義，對應字典ㄏㄥˊ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-BI-BISAI,205,exact,比,比賽,ㄅㄧˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,比較／比試義，對應字典ㄅㄧˇ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-HAN-CAHAN,205,exact,汗,擦汗,ㄏㄢˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,汗水義，對應字典ㄏㄢˋ義群「汗水」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-FEI-ZHUFEI,205,exact,沸,煮沸,ㄈㄟˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,沸騰義，對應字典ㄈㄟˋ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-PAO-PAORUAN,195,exact,泡,泡軟,ㄆㄠˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,浸泡義，對應字典ㄆㄠˋ義群「泡茶、水泡」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-SHENG-SHENGCHAN,195,exact,盛,盛產,ㄕㄥˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,興盛／豐盛產出義，對應字典ㄕㄥˋ義群「興盛、盛會」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-XIANG-XIANGLIAN,200,exact,相,相連,ㄒㄧㄤ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,互相／彼此關聯義，對應字典ㄒㄧㄤ義群「互相」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-HONG-JIAHONGSU,200,exact,紅,茄紅素,ㄏㄨㄥˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,紅色義，對應字典ㄏㄨㄥˊ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-LUO-HUOLUO,180,exact,絡,活絡,ㄌㄨㄛˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,聯絡／脈絡同音義群，專案字典ㄌㄨㄛˋ組。；未使用 PDF 實際注音反推。,,derived_lexical
V36-SHU-JIANBAOSHU,215,exact,署,健保署,ㄕㄨˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,官署／機關義，對應字典ㄕㄨˇ義群「官署、署長、環保署」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-QIE-JIAHONGSU,210,exact,茄,茄紅素,ㄑㄧㄝˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,番茄詞素義，對應字典ㄑㄧㄝˊ義群「番茄、茄子」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-XING-HAIBAO,185,exact,行,海豹行,ㄒㄧㄥˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,行走／行進動作義，對應字典ㄒㄧㄥˊ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-YAO-XUYAO,225,exact,要,需要,ㄧㄠˋ,,一字多音-字典檔_marked.xlsx,,字典ㄧㄠˋ義群直接列「需要」。；完整詞語／語法功能直接對應字典讀音群，不使用 PDF 實際注音。,,dictionary_exact_context
V36-DU-DUQU,205,exact,讀,讀取,ㄉㄨˊ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,閱讀／讀取義，對應字典ㄉㄨˊ義群「讀本、讀書、攻讀」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-DOU-HUIYINGXIANG,210,exact,都,都會影響,ㄉㄡ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,副詞「都／全部」義，限定後接「會影響」避免誤命中名詞「都會區」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-YANG-YANGYAN,195,exact,養,養顏,ㄧㄤˇ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,滋養／保養義，對應字典ㄧㄤˇ義群。；未使用 PDF 實際注音反推。,,derived_lexical
V36-ZANG-ZANGLE,205,exact,髒,髒了,ㄗㄤ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,骯髒、污穢義，對應字典ㄗㄤ義群「骯髒（污穢不潔）」。；未使用 PDF 實際注音反推。,,derived_lexical
V36-BEI-BEISHUBAO,220,exact,背,背書包,ㄅㄟ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,背負／背包義，對應字典ㄅㄟ義群「背包、背黑鍋」；與既有「背書」跨詞界防護一致。；未使用 PDF 實際注音反推。,,derived_lexical
V36-TEXT-P8-SHENME,420,exact,麼,有麼不一樣,˙ㄇㄜ,,115國小健體3上課本原頁視覺覆核（文字層缺字）,,P8 原頁標題可直接看到「有什麼不一樣」；PDF 文字層漏出「什」，故以抽取形「有麼不一樣」定位「麼」並採「什麼」輕聲。此規則只修預期詞境，不使用實際注音。,115國小健體3上課本,source_visual_text
V36-BEI-TUOBEI,220,exact,背,駝背,ㄅㄟˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「駝背」為背部／背後義，對應字典ㄅㄟˋ義群「背後、背景」；只限定完整詞語，不由 PDF 實際注音反推。,,derived_lexical
V36-ZHONG-PAOZHONG,220,exact,中,拋中,ㄓㄨㄥˋ,,一字多音-字典檔_marked.xlsx＋詞義保守延伸,,「拋中」為投擲命中／擊中義，對應字典ㄓㄨㄥˋ義群「中的、中意」；只限定完整詞語，不由 PDF 實際注音反推。,,derived_lexical
V36-MOE-BEIDAI,260,exact,背,背帶,ㄅㄟ,,教育部《國語辭典簡編本》2021,https://dict.concised.moe.edu.tw/dictView.jsp?ID=491&la=0&powerMode=0,教育部完整詞條「背帶」直接列音ㄅㄟ ㄉㄞˋ。,,moe_direct
V36-DE-TOUDE,215,exact,得,投得,˙ㄉㄜ,,一字多音-字典檔_marked.xlsx＋語法保守延伸,,「得」作結構助詞，字典直接以「跑得高、跳得遠」示例；「投得更精準」同屬動詞＋得＋補語結構，不使用PDF實際注音反推。,,derived_grammar
V36-DE-DE1FEN,215,exact,得,得1分,ㄉㄜˊ,,既有完整詞「得分」規則＋數字書寫變體,,「得1分」為「得分／獲得一分」的數字書寫變體，得讀ㄉㄜˊ；不使用PDF實際注音反推。,,derived_lexical
V36-MOE-PAODE,260,exact,跑,跑得,ㄆㄠˇ,,教育部《重編國語辭典修訂本》2021,https://dict.revised.moe.edu.tw/dictView.jsp?ID=681&la=0&powerMode=0,教育部「跑」條明列ㄆㄠˇ義為快走/奔跑；ㄆㄠˊ義為獸用腳掘地。「跑得快」屬奔跑義；不使用 PDF 實際注音反推。,,moe_direct
V37-MOE-YINGYONG,270,exact,應,應用,ㄧㄥˋ,,教育部《國語辭典簡編本》2021,https://dict.concised.moe.edu.tw/dictView.jsp?ID=42605&la=0&powerMode=0,教育部完整詞條「應用」直接標音ㄧㄥˋ ㄩㄥˋ。,,moe_direct
V37-MOE-BEI-CARRY-HEAVY,265,exact,背,背太重,ㄅㄟ,,教育部《國語辭典簡編本》2021＋背負義句境,https://dict.concised.moe.edu.tw/dictView.jsp?ID=488&la=0&powerMode=0,「背」ㄅㄟ義為用背、肩膀負荷／承擔；「背太重的書包」為背負義。,,dictionary_exact_context
V37-MOE-BEI-CARRY-METHOD,265,exact,背,背法,ㄅㄟ,,教育部《國語辭典簡編本》2021＋背負義句境,https://dict.concised.moe.edu.tw/dictView.jsp?ID=488&la=0&powerMode=0,「正確背法」描述以肩背負書包的方法，屬ㄅㄟ背負義。,,dictionary_exact_context
V37-MOE-BEI-CARRY-ROTATE,265,exact,背,輪流背,ㄅㄟ,,教育部《國語辭典簡編本》2021＋背負義句境,https://dict.concised.moe.edu.tw/dictView.jsp?ID=488&la=0&powerMode=0,「輪流背」在書包／肩膀負擔句境中為背負義ㄅㄟ。,,dictionary_exact_context
V37-MOE-BEI-CARRY-RIGHT,265,exact,背,背右肩,ㄅㄟ,,教育部《國語辭典簡編本》2021＋背負義句境,https://dict.concised.moe.edu.tw/dictView.jsp?ID=488&la=0&powerMode=0,「背右肩」描述把單肩背包負於右肩，屬ㄅㄟ背負義。,,dictionary_exact_context
V37-MOE-BEI-CARRY-LEFT,265,exact,背,背左肩,ㄅㄟ,,教育部《國語辭典簡編本》2021＋背負義句境,https://dict.concised.moe.edu.tw/dictView.jsp?ID=488&la=0&powerMode=0,「背左肩」描述把單肩背包負於左肩，屬ㄅㄟ背負義。,,dictionary_exact_context
V37-YI-YIKOU,235,exact,一,一口,ㄧˋ,,一字多音-字典檔_marked.xlsx＋「一」變調規則,,「口」ㄎㄡˇ為三聲；一在一、二、三聲前變調ㄧˋ。,,dictionary_exact_context
V37-YI-YIJIN,235,exact,一,一進,ㄧˊ,,一字多音-字典檔_marked.xlsx＋「一」變調規則,,「進」ㄐㄧㄣˋ為四聲；一在四聲前變調ㄧˊ。,,dictionary_exact_context
V37-YI-YISHENG,235,exact,一,一聲,ㄧˋ,,一字多音-字典檔_marked.xlsx＋「一」變調規則,,「聲」ㄕㄥ為一聲；一在一、二、三聲前變調ㄧˋ。,,dictionary_exact_context
V37-LA-SENTENCE-FINAL,240,exact,啦,沒關係啦,˙ㄌㄚ,,一字多音-字典檔_marked.xlsx,,字典輕聲義群直接列助詞例「他來啦！」「好啦！」；此處為句末助詞。,,dictionary_exact_context
V37-ZHAN-PROPORTION,235,exact,占,約占,ㄓㄢˋ,,一字多音-字典檔_marked.xlsx,,「約占身體體重的70%」為占有／所占比例義，對應字典ㄓㄢˋ義群「占領、占據、占有」。,,dictionary_exact_context
V37-LIANG-XUQIULIANG,235,exact,量,需求量,ㄌㄧㄤˋ,,一字多音-字典檔_marked.xlsx,,「需求量」的量為名詞數量義；字典備註明列名詞義音ㄌㄧㄤˋ。,,dictionary_exact_context
V37-LIANG-NEED-AMOUNT,230,exact,量,需要的量,ㄌㄧㄤˋ,,一字多音-字典檔_marked.xlsx,,「需要的量」的量為名詞數量義；字典備註明列名詞義音ㄌㄧㄤˋ。,,dictionary_exact_context
V37-MOE-MANTOU,270,exact,頭,饅頭,˙ㄊㄡ,,教育部《國語辭典簡編本》2021,https://dict.concised.moe.edu.tw/dictView.jsp?ID=4126&la=0&powerMode=0,教育部完整詞條「饅頭」標音ㄇㄢˊ ˙ㄊㄡ。,,moe_direct
V37-SHU-MIAOSHU,235,exact,數,秒數,ㄕㄨˋ,,一字多音-字典檔_marked.xlsx＋名詞數量義,,「秒數」指以秒計的數值／數目，對應字典ㄕㄨˋ義群「數目、數學」。,,dictionary_exact_context
V37-CHANG-CHUANZHANG,260,exact,長,船長,ㄓㄤˇ,,教育部《國語辭典簡編本》2021＋專職首長義,,「船長」為一船之主管／首長；對應字典ㄓㄤˇ義群「首長」。,,dictionary_exact_context
V37-LV-MINGZHONGLV,250,exact,率,命中率,ㄌㄩˋ,,一字多音-字典檔_marked.xlsx＋四下跨冊完整詞境,,「率」表比率／頻率義讀ㄌㄩˋ；既有四下完整詞境規則跨冊泛化。,,dictionary_exact_context
V37-MOE-TANTIAO,270,exact,彈,彈跳,ㄊㄢˊ,,教育部《國語辭典簡編本》2021,https://dict.concised.moe.edu.tw/dictView.jsp?ID=10485&la=0&powerMode=0,教育部完整詞條「彈跳」標音ㄊㄢˊ ㄊㄧㄠˋ。,,moe_direct
V37-DE-CHUANDEYUAN,245,exact,得,傳得遠,˙ㄉㄜ,,一字多音-字典檔_marked.xlsx,,字典直接明列助詞例「跑得高、跳得遠」；「傳得遠」同為動詞＋得＋補語。,,dictionary_exact_context
V37-HE-INTERJECTION,235,exact,呵,太遠呵,ㄛ,,一字多音-字典檔_marked.xlsx,,字典將感嘆／語氣用「呵」列入ㄛ義群（例「呵！這麼多錢！」）；此處句末語氣用法。,,dictionary_exact_context
V37-WEI-COPULA-YOUSHENG,235,exact,為,為優勝,ㄨㄟˊ,,一字多音-字典檔_marked.xlsx,,「為」表「成為／是」義，與字典ㄨㄟˊ義群一致；「人數多者為優勝」為繫詞判定。,,dictionary_exact_context
V37-DE-DONGDE,245,exact,得,懂得,˙ㄉㄜ,,一字多音-字典檔_marked.xlsx＋四下跨冊完整詞境,,「懂得」的得為結構／補充性詞尾用法，既有四下完整詞境規則跨冊泛化。,,dictionary_exact_context
V37-MOE-JIXI,265,exact,繫,繫繩,ㄐㄧˋ,,教育部《國語辭典簡編本》2021＋繫綁義,https://dict.concised.moe.edu.tw/dictView.jsp?ID=21712&la=0&powerMode=0,「繫」在綁／結義讀ㄐㄧˋ（如繫鞋帶）；「在毽子上繫繩」同義。,,dictionary_exact_context
V38-MOE-SHAOBULIAO,310,exact,了,少不了,ㄌㄧㄠˇ,,教育部《重編國語辭典修訂本》2021,https://dict.revised.moe.edu.tw/dictView.jsp?ID=129783&la=0&powerMode=0,教育部完整詞條「少不了」標音ㄕㄠˇ ˙ㄅㄨ ㄌㄧㄠˇ；排除一般句末助詞「了」預設。,,moe_direct
V38-MOE-NING-TOWEL,310,exact,擰,擰毛巾,ㄋㄧㄥˇ,,教育部《重編國語辭典修訂本》2021,https://dict.revised.moe.edu.tw/dictView.jsp?ID=3126&la=0&powerMode=0,教育部「擰」ㄋㄧㄥˇ義直接以「把毛巾擰乾」為例；「擰毛巾」同屬以手扭轉擠水義。,,moe_direct_context
V38-MOE-PIANYI-LOWPRICE,300,exact,便,便宜,ㄆㄧㄢˊ,便宜行事;便宜處分;便宜處置,教育部《重編國語辭典修訂本》2021,https://dict.revised.moe.edu.tw/dictView.jsp?ID=25367&la=0&powerMode=0,現代「價格低廉／不昂貴」義的「便宜」讀ㄆㄧㄢˊ；另以排除詞防止「便宜行事／處分／處置」之ㄅㄧㄢˋ義跨詞命中。,,moe_direct_context
V38-MOE-ZHUANDONG-SPIN-3UP,320,exact,轉,轉動,ㄓㄨㄢˋ,,教育部《重編國語辭典修訂本》2021＋原頁「轉圈圈」活動句境,https://dict.revised.moe.edu.tw/dictView.jsp?ID=119451&la=0&powerMode=0,教育部「轉動」另收ㄓㄨㄢˋ義「繞著中心點運轉」；三上P75整段標題與動作均為「轉圈圈」，故此來源限本冊的兩處「轉動」採旋轉義，不泛化到所有「轉動」。,115國小健體3上課本,source_scoped_context
V38-MOE-ZHUANDEHAO-SPIN-3UP,320,exact,轉,轉得很好,ㄓㄨㄢˋ,,教育部《國語辭典簡編本》2021＋原頁「轉圈圈」活動句境,https://dict.concised.moe.edu.tw/dictView.jsp?ID=31007&la=0&powerMode=0,三上P75「我用單手就可以轉得很好」位於「轉圈圈」活動，屬繞圈旋轉義ㄓㄨㄢˋ；來源限本冊，不作全域句法推定。,115國小健體3上課本,source_scoped_context
V38-MOE-ZHUANQUAN,310,exact,轉,轉圈,ㄓㄨㄢˋ,,教育部《國語辭典簡編本》2021,https://dict.concised.moe.edu.tw/dictView.jsp?ID=31010&la=0&powerMode=0,教育部完整詞條「轉圈」標音ㄓㄨㄢˋ ㄑㄩㄢ；可跨冊沿用完整詞語。,,moe_direct
V38-MOE-XIANGHOUDAO,300,exact,倒,向後倒,ㄉㄠˇ,,教育部《重編國語辭典修訂本》2021,https://dict.revised.moe.edu.tw/dictView.jsp?ID=1966&la=0&powerMode=0,「倒」ㄉㄠˇ為物體傾斜、倒下義；「身體向後倒」為身體倒下動作，不是ㄉㄠˋ的倒置／傾倒他物義。,,moe_direct_context
V39-GAOTANG,300,exact,湯,高湯,ㄊㄤ,,一字多音-字典檔_marked.xlsx,,「湯」作湯汁／菜湯類普通名詞讀ㄊㄤ；「高湯」屬此義，不是姓氏或「湯湯」義。,,dictionary_exact_context
